chylous ascites	Disease@D002915
abdominal lymphangioleiomyomas	Disease@D008203
reduction in the transfer factor	Disease@143470
diseases like cancers	Disease@D009369
bacterial or viral infection	Disease@D001424
complex gliomas	Disease@D005910
lewis lung cancer	Disease@D008175
shriver sarcoma	Disease@D012509
familial all	Disease@D054198
rigorous and comprehensive approach	Disease@D001308
uterine and ovarian lesions	Disease@D010049
ovarian and endometrial carcinomas	Disease@D010051
synchronous multiple lung cancers	Disease@D008175
smlcs	Disease@D008175
familial isolated pa	Disease@D011471
aldh	Disease@D016111
low-risk myelodysplastic syndromes	Disease@D009800
chinese follicular lymphomas	Disease@D008223
very aggressive skin cancer	Disease@D012878
parental tumors	Disease@D009369
decrease in leukemic burden	Disease@D007938
skin depigmentation	Disease@D012871
hidden mastocytosis	Disease@D008415
solid-pseudopapillary neoplasms	Disease@D009369
survival in stage ii/iii colorectal cancer	Disease@D015179
leukemic bpdcn	Disease@D015448
aneuploidy and dysregulated proliferation	Disease@D000782
subclonal aneuploidy	Disease@D000782
upregulated in high-cin cancers	Disease@D009369
renal hemangioblastoma	Disease@D018325
stromal hyalinization	Disease@D006819
osteolytic bone destruction	Disease@D001847
sacral lymphoma	Disease@D008223
liver-cirrhosis	Disease@D008103
cardia adenocarcinoma	Disease@D000230
male gastric cancer	Disease@D013274
colon and pancreatic cancers	Disease@D010190
non-anaplastic tumors	Disease@D009369
cowden syndrome or other syndromes	Disease@D006223
familial hyperaldosteronism type iii	Disease@C563177
fh-iii	Disease@C563177
cancer of unknown primary	Disease@D009369
additional prostate cancer	Disease@D011471
stis	Disease@D012749
prostatic infection/inflammation	Disease@D053448
abnormalities associated with transformation of the disease likely impair	Disease@D004194
melanoma invasion	Disease@D008545
visualizes cancer	Disease@D014786
ovarian, uterine and lung cancer	Disease@D010051
gastric signet ring cell carcinomas	Disease@D013274
colorectal, lung, and breast cancers	Disease@D001943
cll cytogenetic abnormalities	Disease@D002869
malignancies in the brain	Disease@D001927
migration of glioblastoma	Disease@D005909
hereditary breast tumors	Disease@D061325
familial breast tumors	Disease@D001943
shorter telomeres in hereditary brca1 and brca2 tumors	Disease@D009386
b lineage lymphomas	Disease@D016393
causes lymphomas	Disease@D008223
homology-directed repair processes	Disease@D006086
cranial cancer	Disease@D009369
trigonocephaly	Disease@D003398
hypotelorism	Disease@C563509
familial hyperparathyroidism-jaw tumor syndrome	Disease@C563273
drug target in lung cancer	Disease@D008175
left-sided msi-h colorectal carcinomas	Disease@D015179
sporadic msi-h	Disease@C538322
sporadic msi-h colorectal carcinomas	Disease@D015179
aleukemic mast cell leukemia	Disease@D007946
congenital vascular anomalies	Disease@D000013
familial ccms	Disease@C536610
least intracranial lesions	Disease@D002561
multi-sublobes of berry-like lesions	Disease@D004194
reduction in hematologic toxicity	Disease@D006402
transcriptional gain-of-function	Disease@D015430
atypical fibroxanthomas	Disease@C566823
dermal sarcomas	Disease@D012509
subset of disease	Disease@D004194
mixed-lineage leukemia gene-partial tandem duplication	Disease@D015456
mll-ptd	Disease@D015456
cystic vestibular schwannomas	Disease@D009464
cystic vestibular schwannoma	Disease@D009464
mds-myeloproliferative neoplasms	Disease@D054437
clonal or subclonal, and leukemia	Disease@D007945
clear cell carcinoma of the lung	Disease@D008175
cccl	Disease@D008175
renal vein invasion	Disease@D007674
multiple cutaneous hemangiomas	Disease@D006391
pituitary hormone deficiency	Disease@C580003
combined pituitary hormone deficiency	Disease@C580003
cphd	Disease@C580003
pituitary deficiency	Disease@D010900
facial dysmorphologic features	Disease@D000013
dermatologic toxicity	Disease@D064420
familial pituitary apoplexy	Disease@D010899
pleiomorphic sarcoma	Disease@D012509
cholestatic hepatitis	Disease@D002779
hepatobiliary toxicity	Disease@D064420
cholangiolitis damages	Disease@D009422
oligodendroglial brain tumors	Disease@D001932
mef	Disease@D020964
gastric advanced preneoplastic lesions	Disease@D013272
hyper-homocysteinemia	Disease@C566403
synchronous endometrial and ovarian cancer	Disease@D010051
acute radiation pneumonitis	Disease@D054508
african american	Disease@C537904
nonblack	Disease@C567119
chromosomal loss or fragmentation	Disease@D048629
high -grade squamous intraepithelial lesion	Disease@D065310
dominant disorders	Disease@D030342
numerous prostate cancer	Disease@D011471
breast, colon, and esophageal cancers	Disease@D001943
tumor microemboli	Disease@D009369
cancer cell-lines and patient tumors	Disease@D009369
infection with human papilloma	Disease@D007239
thoracic aortic aneurysms	Disease@D017545
aortic aneurysms and dissections	Disease@D001014
proptosis of the right eye	Disease@D005124
oec	Disease@D010051
endometriosis positive and negative tumours	Disease@D009369
immunophenotypic abnormalities	Disease@D018376
gastrointestinal (gi) malignancies	Disease@D005767
gi msi-h tumours	Disease@D009369
gi malignancies	Disease@D005767
liver and lung recurrences	Disease@D008107
pancreatic exocrine insufficiency	Disease@D010188
synchronous triple cancers	Disease@D009369
anasarca	Disease@D004487
premalignant lung tumors	Disease@D008175
cystic ovarian tumors	Disease@D010051
malignant tumors, and 10 cancers	Disease@D009369
centronuclear myopathy	Disease@D009135
cnm	Disease@D009135
asians, caucasians and other cancers	Disease@D009369
detection of complete dihydropyrimidine dehydrogenase deficiency	Disease@D054067
diagnostic failures	Disease@D051437
addison's disease	Disease@D000224
nonautoimmune diseases	Disease@D004194
autoimmune ad	Disease@D000224
a-ad	Disease@D000224
vascular disorder	Disease@D014652
atrophic glands	Disease@D016109
autoimmune polyendocrine syndrome	Disease@C538275
panostotic expansile bone disease	Disease@D001847
hemorrhagic mandibular tumor	Disease@D006470
bow-legged	Disease@D056305
skeletal disease	Disease@C535850
bony defects	Disease@D000013
aggressive cll	Disease@D001523
glioblastoma-multiforme	Disease@D005909
acne-like rash	Disease@D005076
cardiac and other myxomas	Disease@D006331
gastric neoplasias	Disease@D013274
prolapse-type submucosal involvement	Disease@D011391
innate immune responses	Disease@D007154
hypereosinophilics syndrome	Disease@D017681
gastric acidity	Disease@D013274
inherited skeletal disorder	Disease@D030342
indolent t-cell lymphoproliferative disease of the gastrointestinal tract	Disease@D005767
colorectal disorders	Disease@D015179
colorectal tumor lesions	Disease@D015179
tubo-ovarian preneoplastic lesions	Disease@D010049
polyploidization in acute myeloid leukemia	Disease@D015470
urticarial lesions	Disease@D001927
ebv tumor	Disease@D009369
hamartomatous dysplasias	Disease@C563621
multiple lesions of the brain	Disease@D001927
hyperkeratotic cutaneous capillary-venous malformations	Disease@C566153
renal, hepatic, and cardiac function	Disease@D007674
rickets or osteomalacia	Disease@D010018
abnormalities in the eye	Disease@D005124
multiple segmental skin and bone lesions	Disease@D012871
dysplastic bone	Disease@D001847
deficient in episome persistence, and the deficiencies	Disease@D003677
isolated renal failure	Disease@D051437
isolated lytic bone disease	Disease@D001847
feline mammary adenocarcinomas	Disease@D000230
fmas	Disease@D000230
breast, lung, and other solid cancers	Disease@D001943
splenic marginal zone (smzl) and mucosa-associated lymphoid tissue (malt) lymphomas	Disease@D018442
thyroid papillary microcarcinoma	Disease@C563277
autoimmune and oncological diseases	Disease@D001327
eleven melanomas	Disease@D008545
non-lepidic-non-mucinous adenocarcinomas	Disease@D002288
prolonged qt interval	Disease@D008133
histiocytoma	Disease@D051642
male genitalia	Disease@D005834
pancreatic and ovarian mucinous carcinomas	Disease@D010051
subtypes of ovarian carcinoma	Disease@D010051
deficiency in homologous-recombination (hr) repair	Disease@D049914
chf	Disease@D006333
ulcerated tumors	Disease@D009369
hematological and gastrointestinal toxicities	Disease@D006402
hematological or gastrointestinal toxicity	Disease@D006402
detection of cancers	Disease@D009369
monoclonal b cell lymphocytosis and "in situ" lymphoma	Disease@D016393
infectious hpvs	Disease@D003141
hcc malignancy	Disease@D006528
non-folate-deficient	Disease@C580335
essential thrombocythemia myelofibrosis	Disease@D013920
del(17) or del(12p) evolve	Disease@D054877
heterogeneous myeloproliferative neoplasia	Disease@D009369
low-lkb1 tumors	Disease@D009369
impaired embryonal development	Disease@D003072
dermal, hepatic, gastrointestinal and hematological disorders	Disease@D006402
h2228 lung cancer	Disease@D008175
telomere diseases	Disease@D004194
factor xi deficiency	Disease@D005173
glioma, the hr	Disease@D005910
benign follicular adenoma	Disease@D000236
oncocytic follicular thyroid neoplasm	Disease@D013964
fallopian tube epithelial	Disease@D005184
fte	Disease@D005184
chromosomal abnormalities and diseases	Disease@D004194
fibroid	Disease@D007889
managing aggressive breast cancers	Disease@D001943
migratory defects	Disease@D000013
malignant melanoma of the breast	Disease@D001943
breast melanoma	Disease@D001943
mec and lung cancer	Disease@D008175
periampullary tumors	Disease@D009369
enlargement of liver	Disease@D006529
malignant retinal tumor	Disease@D019572
follicular dendritic cell sarcoma of the lung and pleura	Disease@D054740
pluri-nodular hepatocellular carcinoma	Disease@D006528
pnhc	Disease@D006528
multicentric occurrence	Disease@D031845
clinically aggressive subtypes of uterine cancer	Disease@D009369
depression anxiety	Disease@D003866
cancer-specific symptoms	Disease@D009369
unresolved cancers	Disease@D009369
tumorigenic genetic lesions	Disease@D030342
hmtc	Disease@D013964
squamous epithelial cell carcinoma	Disease@D002294
gliobilastoma multiforme	Disease@D004892
oligoasltrocytic tumors	Disease@D009369
oligodendrioglial tumors	Disease@D009369
premenopausal aa	Disease@C537904
hyperplastic growth	Disease@D006130
cancer of the peripheral nervous system	Disease@D010523
oligodendroglial, small cell and sarcomatous tumour	Disease@D009369
initiation of cancers	Disease@D009369
hypoxia-inducible transcription factor family	Disease@D000860
hif	Disease@D000860
von hippel-lindau function	Disease@D006623
manifest disease	Disease@D004194
negative illness perceptions	Disease@D005334
multidrug-resistant tumors	Disease@D009369
reduced intensity conditioning	Disease@D001523
main duct intraductal papillary mucinous neoplasms	Disease@D001650
md-ipmns	Disease@D001650
malignant md-ipmns	Disease@C565310
residual lesions	Disease@D001927
abnormal gene amplification	Disease@D025063
tumor-adjacent brain tissue	Disease@D001932
tabt	Disease@D001932
pleural effusion and shrunken tumors	Disease@D010996
colorecrectal cancers	Disease@D009369
postoperative rectal cancer	Disease@D009369
stage ii and iii rectal cancer	Disease@D009369
acute aes in postoperative stage ii and iii rectal cancer	Disease@D009369
favorable histology wilms tumor	Disease@D009396
fhwt	Disease@D009396
breast cancer, hepatocellular carcinoma	Disease@D001943
well-differentiated thyroid cancer	Disease@D013964
low proliferative tumors	Disease@D009369
rccs represents tumors	Disease@D002292
low-toxicity anti-lung cancer	Disease@D008175
precocious puberty	Disease@D011629
local aggressive clinicopathological features	Disease@D001523
right axilla	Disease@C535682
breaking the obesity-pancreatic cancer	Disease@D010190
pancreatic desmoplasia	Disease@D010190
oncocytic follicular carcinomas	Disease@D002277
myosin ii	Disease@C564253
stage i and ii cancers	Disease@D009369
small cell glioblastoma	Disease@D005909
small cell metastatic carcinoma	Disease@C538445
multiple endocrine neoplasia 2b	Disease@D009377
ancestral south	Disease@C538659
leukemia and mll fusion leukemia	Disease@D007938
lower lymph node stage	Disease@D009369
horn cancer	Disease@D009369
paired male chinese lung cancer	Disease@D008175
decreased death risk	Disease@D003643
amelanotic tumor	Disease@D009369
predominantly uveal melanoma	Disease@C536494
marginally deficient	Disease@C531609
wt dysplastic	Disease@D004416
low-stage prostate cancer	Disease@D009369
overall prostate cancer	Disease@D011471
single tumor bladder cancer	Disease@D001749
partially matched related	Disease@D004828
hla-matched related	Disease@C565759
pmrd	Disease@D004828
grade ii-iv acute graft-versus-host disease	Disease@D006086
mec tumor	Disease@D009369
mec cancer	Disease@D009369
highly malignant embryonal liver tumor	Disease@D008113
autosomal trisomy after trisomy 21	Disease@D004314
lethal disorder	Disease@D030342
childhood all predisposition	Disease@D054198
colorectal cancer predisposition syndromes	Disease@D015179
hboc syndromes	Disease@D061325
syndromic diarrhea and hepatoblastoma	Disease@C565627
oncolytic vesicular stomatitis virus	Disease@D015658
personalisation of lung cancer	Disease@D008175
amelanotic acral melanoma	Disease@D018328
aam	Disease@D018328
nanoflow-hplc-ms/ms	Disease@D009103
common and complex disease	Disease@D004194
impaired ovarian function	Disease@D010049
right-side tumors	Disease@D009369
left-side tumors	Disease@D009369
proximal crc tumors	Disease@D015179
gastric/duodenal ulcer, gastric cancer	Disease@D013274
high-grade serous ovarian carcinoma	Disease@D010051
parental mda-mb-231 breast cancer	Disease@D001943
capitis	Disease@D014006
tinea capitis scalp epilation	Disease@D014006
cross-linker sensitivity	Disease@D006948
deficiency nor haploinsufficiency	Disease@D058495
brafv600e-driven cancers	Disease@D009369
desmoplastic infantile gangliogliomas	Disease@D018303
dig	Disease@D018303
desmoplastic infantile astrocytoma	Disease@C535945
familial mesotheliomas	Disease@D008654
deficiency and high microsatellite instability	Disease@D053842
familial hydatidiform mole	Disease@D006828
msi-high colorectal tumors	Disease@D015179
low-grade ovarian cancer	Disease@D010051
endometriotic lesions to invasive carcinomas	Disease@D002277
shorter os (p=0.0004) and shorter rfs	Disease@D005198
gallbladder diseases	Disease@D005705
chronic cholecystitis	Disease@D002764
xgc	Disease@C536762
adult meningioma	Disease@D008579
biliary malignancy	Disease@D009369
animal cancer	Disease@D009369
ats	Disease@C565942
ats-dl	Disease@D009394
pulmonary nk cell lymphoma	Disease@D008223
embryonic stem	Disease@D020964
papillary rcc and mucinous tubular and spindle cell carcinoma	Disease@D002292
telomerase deficiency	Disease@D003677
hematopoietic deficiency	Disease@D019337
optic pathway gliomas	Disease@D020339
opgs	Disease@D020339
visual impairment, visual acuity	Disease@D014786
neurocognitive impairments	Disease@D002493
matched related	Disease@D019973
mss-pd tumors	Disease@D009369
msi-pd tumors	Disease@D009369
myeloproliferative disease-like myeloid leukemia	Disease@D007951
fsnf	Disease@C563523
neurofibromas of major peripheral nerves	Disease@D010523
pseudotumors	Disease@D006104
several craniofacial anomalies	Disease@D019465
vertebral, cardiac and renal systems abnormalities	Disease@D007674
nervous system anomalies	Disease@D009421
oral follicular lymphomas	Disease@D008223
at-aml	Disease@D015470
isolated tumour	Disease@D009369
information regarding tumor	Disease@D009369
risk of lung adenocarcinoma	Disease@C538231
sporadic lesion	Disease@D001927
gs-associated tumors	Disease@D009369
most recent lung carcinoma	Disease@D008175
van der woude	Disease@C536528
including pterygia	Disease@C535844
van de woude syndrome	Disease@C536528
residual cancer burden	Disease@D009369
rcb	Disease@D009369
non-inferiority	Disease@D001927
neuroectodermal disorder	Disease@D017599
iv non-small-cell lung cancer	Disease@D002289
controls tumor	Disease@D009369
tumor-free margins and complete cytoreduction of disease	Disease@D009369
benign submucosal tumors	Disease@D009369
mucinous component	Disease@D002288
autoimmune and inflammatory disorders	Disease@D001327
cancer-driving genetic alteration	Disease@D009369
lung and uterine carcinomas	Disease@D008175
hereditary thrombophilia	Disease@C540694
chromosomal lesions in leukemia	Disease@D007938
digs	Disease@D018303
infection-related hepatocarcinogenesis	Disease@D007239
partial and internal tandem duplications	Disease@D002341
ptds	Disease@D002341
hyperdiploid-all	Disease@D054198
life-year gained	Disease@D015430
stage i to iii breast cancer	Disease@D001943
pediatric b-all	Disease@D015456
berlin-frankfurt-munster consolidation	Disease@D049932
breslow thickness of 4	Disease@D009135
bpdcn	Disease@D018307
double heterozygosity	Disease@D005671
ssa-treated tumours	Disease@D009369
ams	Disease@C562393
amelanotic lesions	Disease@D001927
hypomelanotic lesions	Disease@D001927
congenital birth defects	Disease@D000014
igcnu to seminoma	Disease@D018239
survival in lung cancers	Disease@D008175
hpv-related cervical disease	Disease@D004194
low invasion metastasis group	Disease@D009362
limg	Disease@D009362
paired normal-tumor	Disease@D009369
migratory and invasive behaviors of aggressive mesotheliomas	Disease@D001523
prediction of disease	Disease@D004194
breast/pancreatic cancer	Disease@D001943
sporadic pediatric acute myeloid leukemia	Disease@D015470
dysplastic cerebellar gangliocytoma	Disease@D002526
decrease in gastric cancer	Disease@D013274
cancer-related disorders	Disease@D009369
homologous tumors	Disease@D009369
multiple gliomas	Disease@D005910
multicentric gliomas	Disease@D005910
multi-drug resistance	Disease@D018088
mdr cancer	Disease@D009369
polyploidy reduction	Disease@D011123
non-aggressive	Disease@D001523
non-aggressive and the aggressive prostate cancer	Disease@D001523
prostate aggressiveness	Disease@D053448
aggressive prostate tumors	Disease@D011471
anaplastic astrocytomas versus glioblastomas	Disease@D005909
validity of ovarian cancer	Disease@D010051
ovarian, breast, colon, brain, and lung cancer	Disease@D061325
ovarian, oral, and prostate cancers	Disease@D010051
sporadic thyroid cancer	Disease@D009369
synchronous chronic myelogenous leukemia	Disease@D015464
advanced non-small lung cancer	Disease@D002289
harbored tumors	Disease@D009369
loss pfs hazard ratio (hr) 0.9 (0.7-1.16), os hr 1	Disease@D015431
peripheral lymphoid hyperplasia	Disease@D008223
tumor-suppressive roles in transformation and lung tumor	Disease@D009369
colorectal and duodenal adenomas	Disease@C563365
congenital tufted angiomas	Disease@C536924
kaposiform hemangioendotheliomas	Disease@C537007
khes	Disease@C537007
lobular capillary hemangiomas	Disease@D017789
lchs	Disease@D017789
lch lesions	Disease@D001927
adrenal rest tumor	Disease@D000314
testicular adrenal rest tumors	Disease@D000314
tart	Disease@D009369
tumour-remote stroma	Disease@D009369
juxta-tumoural stroma	Disease@D009369
tumoral mf	Disease@D009369
fascicular nerve lesions	Disease@D004194
arthralgias	Disease@D018771
non-clonal chromosome abnormality	Disease@D002869
vascular anomaly	Disease@D014652
telomere attrition	Disease@D019217
single hit lymphoma	Disease@D008223
shl	Disease@D008223
brca-fanconi anemia	Disease@D005199
non-m3 acute myeloid leukemia	Disease@D015473
splenic/leukemic mcl	Disease@D020522
breast idc	Disease@D018270
mantle cell lymphoma of blastoid	Disease@D020522
cat eye syndrome	Disease@C535918
pituitary anomalies	Disease@D000013
coloboma of the iris	Disease@D007499
preauricular tags	Disease@C566904
pituitary ectopia	Disease@D010900
pituitary anomaly	Disease@D000013
invasive and in situ cervical cancer	Disease@D009362
myocardial remodelling	Disease@D009202
liver mass	Disease@D008107
polycythemia vera (pv) and other myeloproliferative neoplasms	Disease@D011087
lgl	Disease@D007815
bone marrow cellularity	Disease@D001855
aneuploid hela cancer	Disease@D009369
bilateral areolar leiomyomas	Disease@D007889
verrucous keratoses	Disease@D007642
areolar leiomyomas	Disease@D007889
complete loss of fucosylation	Disease@D003638
loss of fucosylation	Disease@D034381
squamous cell scrotal carcinoma	Disease@D002294
metabolic and epigenetic dysregulation	Disease@D008659
mns	Disease@D018814
colon cancer stage ii	Disease@D009369
proliferation of lung adenocarcinoma	Disease@C538231
deficiency in lynch syndrome	Disease@D003123
clonal hematopoiesis of indeterminate potential	Disease@D007945
neurocardiofaciocutaneous syndromes	Disease@D013577
papillomata	Disease@C535988
vascular proliferation lesions	Disease@D014652
complex copy number	Disease@D030401
constitutional atr-x syndrome	Disease@C538258
higher frequencies of leukocytosis	Disease@D007964
xenobiotic metabolizing enzymes	Disease@D008661
xmes	Disease@D008661
bone tumour	Disease@D009369
juvenile hemochromatosis	Disease@D006432
escc cancer	Disease@D009369
wood smoke carcinogens	Disease@C537038
centrosomal abnormalities	Disease@D018376
orf7-deficient	Disease@C566443
neurological damage	Disease@D009422
envelopment deficiency	Disease@D003677
chickenpox and herpes zoster	Disease@D006562
sarcoma disregards	Disease@D012509
coagulative necrosis	Disease@D009336
ischemic-type necrosis	Disease@D009336
upstaging tumors	Disease@D009369
cross-reacts	Disease@D006948
follicular dendritic cell sarcoma	Disease@D054740
acquired cystic disease-associated renal cell carcinoma	Disease@D002292
acd-rcc	Disease@D002292
central nervous neoplasms	Disease@D016543
lurie cancer	Disease@D009369
metastatic chondrosarcoma	Disease@D009362
volumetric tumor	Disease@D009369
gastric noncardia adenocarcinomas	Disease@D013274
adverse events	Disease@D064420
aes	Disease@D064420
grades ii and iii gliomas	Disease@D005910
who grade ii/iii gliomas	Disease@D005910
telomere shortening, dysfunction	Disease@D008107
colorectal polyps obtained	Disease@D011127
parasite infection	Disease@D007239
brain and digital abnormalities	Disease@D001927
hobnail papillary thyroid carcinoma	Disease@C536915
hptc	Disease@C536915
fine-needle aspiration biopsies	Disease@D014202
papillary-like clusters	Disease@D002291
hereditary head and neck paragangliomas	Disease@D006258
cancer type either	Disease@D009369
strain tn	Disease@D013180
inherited variants in ovarian cancer	Disease@D010051
paner grading system	Disease@D034721
invasive growth into the renal sinus	Disease@D007680
metastatic rhabdomyosarcoma	Disease@D009362
adrenal aldosterone-producing adenomas	Disease@D000236
adrenal glomerulosa	Disease@D000312
primary aldosteronism and neuromuscular abnormalities	Disease@D009468
marrow	Disease@D001855
complex cytogenetic abnormalities and trisomy 8 and trisomy 21	Disease@D002869
hypomorphic disease	Disease@D004194
inherited disease predisposition	Disease@D030342
familial breast/ovarian carcinogenesis	Disease@D061325
squamous intraepithelial lesions (sil) and cervical cancer	Disease@D009369
virus and tumors	Disease@D009369
high-grade sil	Disease@D008228
hpv positive, hr-hpv nor co-infection	Disease@D015658
hyperimmunoglobulin m syndrome	Disease@C566367
lymphocytosis and recurrent infections	Disease@D007239
systemic cmv infection	Disease@D007239
catastrophic	Disease@D002388
secondary rhabdomyosarcoma	Disease@D012208
secondary sarcomas	Disease@D012509
nasopharyngeal neoplasm	Disease@D009303
acute kidney injury	Disease@D058186
aki	Disease@D058186
erythematous eruption	Disease@D003875
breast cancer model systems	Disease@D001943
developmental delay and autoimmunity	Disease@D002658
knudson tumor	Disease@D009369
autoimmunity and leukemogenesis	Disease@D001327
reduction of os	Disease@D011475
tumor invasiveness	Disease@D009361
chronic nasopharyngitis	Disease@D002908
malignancy of tumors	Disease@D009369
most epithelial cancers	Disease@D009369
localised neuroblastoma	Disease@D009447
brain glioblastoma	Disease@D005909
jejunal carcinomas	Disease@D002277
jejunal carcinoma	Disease@D002277
stable diseases	Disease@D004194
acute myeloid leuckemia	Disease@D015470
tumor-suppressive function	Disease@D009369
physical disability	Disease@D009069
allergic symptoms	Disease@D004342
aic	Disease@D000544
hnpgls	Disease@D006258
b-leukemias	Disease@D015448
t-cd8+ leukemias	Disease@D015458
prominent nucleoli	Disease@C538270
myc-positive (2 of 8) tumors	Disease@D009369
defect in function of tumor	Disease@D009369
initiation/progression of leukemias	Disease@D007938
hyperleukocytic type of t-lineage all	Disease@D054198
risks of both osteosarcoma	Disease@D012516
breast, ovarian or prostate cancer	Disease@D010051
impaired in leukemic promyelocytes	Disease@D015473
endothelial tumor	Disease@D009369
inborn errors of immunity	Disease@D008661
autosomal recessive ox40 deficiency	Disease@D030342
craniosynostosis and basal cell nevus syndrome-associated skeletal defects	Disease@D001478
early-stage (i and ii) and 14 late-stage (iii and iv) tumors	Disease@D009369
metachronous bile duct cancer	Disease@D001650
colorectal, endometrial, stomach, ovarian, pancreatic, ureter and renal pelvis	Disease@D010051
sebaceous gland adenomas	Disease@D000236
carcinoma of the small bowel	Disease@D002277
noncolorectal tumors	Disease@D009369
marrow dysmegakaryopoiesis	Disease@D001855
leukemic myeloid blasts	Disease@D007951
somatic segmental uniparental disomy	Disease@D024182
ovarian dysfunction	Disease@D010049
oligo-/anovulation	Disease@D000858
aneuploidy intolerance	Disease@D000782
deletion	Disease@D002872
who grade ii and iii glioma	Disease@D005910
pr-positive and pr-negative cancer	Disease@D009369
pancreatic intraductal tubulopapillary neoplasms	Disease@D010190
tubulopapillary neoplasms	Disease@D009369
pancreatic intraductal neoplasms	Disease@D010190
intraductal tubular adenoma	Disease@D000236
cystic renal cell neoplasms	Disease@D007680
early stage ovarian cancer	Disease@D010051
bcl-u	Disease@C536925
sub-type prostate cancers	Disease@D011471
renal cell carcinoma tumor	Disease@D002292
micropapillary- and acinar-predominant (p = 0.00001) adenocarcinomas	Disease@D018267
5q- myelodysplastic syndrome	Disease@D009190
invasive aspergillosis (ia) infection	Disease@D009362
variant fraction	Disease@D000788
beneficial to cancer	Disease@D009369
marginal gains	Disease@D015430
increase of leukaemic blasts	Disease@D006973
acute leukaemia of ambiguous lineage	Disease@D007938
alal	Disease@D007938
breast cancer model system	Disease@D001943
malignant transformation in hepatocellular carcinomas	Disease@D006528
standardised cancer	Disease@D009369
atrophic changes or dysplasia	Disease@D016109
hyperplastic polyp-like features	Disease@D011127
low-level amplification	Disease@D009800
histopathological tumor	Disease@D009369
highly aggressive soft tissue tumor	Disease@D012983
cic-dux4 sarcoma	Disease@D012509
geographic necrosis	Disease@D009336
granular cell tumors	Disease@D016586
terminology "oncocytic pituicytomas	Disease@C535584
synchronous and solitary colorectal carcinomas	Disease@D015179
involvement of the right colon, and tumors	Disease@D003110
acute myeloblastic and lymphoblastic leukemia	Disease@D054198
hematologic tumours	Disease@D019337
osteosarcoma overall	Disease@D012516
increase in colorectal and gastric cancer	Disease@D015179
increased head and neck cancer	Disease@D006258
dvd	Disease@602081
total, 9 tumors	Disease@D009369
more aggressive breast cancer	Disease@D001943
dermatologic lesions	Disease@D001927
extrathyroidal invasion than tumors	Disease@D009362
pediatric low-grade gliomas	Disease@D005910
plgg	Disease@D005910
growth of colon cancer	Disease@D015179
biparental hydatidiform mole	Disease@D006828
parkes weber syndrome	Disease@D013341
tricuspid insufficiency	Disease@D014262
rhabdoid tumor of the central nervous system	Disease@D016543
trichoepithelioma tumor	Disease@D009369
hepatitis d coinfection	Disease@D056486
ribosomal and transfer rnas	Disease@143470
complete deficiency	Disease@D007926
hartnup disorder	Disease@D006250
iminoglycinuria	Disease@C536285
non-chromosomal birth defects	Disease@D000014
cardiac, and renal defects	Disease@D007674
including hypospadias	Disease@D007021
flow-sorted bulky cervical cancer	Disease@D009369
bulky cervical cancer	Disease@D009369
multifocal renal neoplasia	Disease@D007674
particular molecular subtype of cll and the leukemias	Disease@D007938
non-adenocarcinoma lung cancer	Disease@D008175
non-adenocarcinoma	Disease@D000230
myeloid/lymphoid neoplasm	Disease@D008223
familial barrett neoplasia	Disease@D009369
hl tumor	Disease@D006689
dupuytren  s disease	Disease@D004387
intronic enhancer of the hotair and cervical cancer	Disease@D009369
benign tumors and carcinomas	Disease@D009369
lymphadenopathy nor organomegaly	Disease@D008206
cancer other than nonmelanoma skin cancer	Disease@D009369
elevation or deficiency	Disease@D006937
chondromas are benign tumors	Disease@D009369
epidural tumor	Disease@D009369
head-neck carcinoma	Disease@D006258
jordanian lung adenocarcinoma	Disease@C538231
many tumours	Disease@D009369
intestinal carcinogenesis	Disease@D063646
colon neoplastic lesions	Disease@D003108
cancers deficient	Disease@D009369
lymphoid and myeloid diseases	Disease@D008223
malignant hematopoiesis	Disease@C536227
decreased differentiated thyroid carcinoma	Disease@D013964
antibody dependent cellular cytotoxicity	Disease@D064420
impaired adcc	Disease@D064420
retinal vascular defects	Disease@D012164
cytogenetic abnormalities in pediatric chronic myelogenous leukemia	Disease@D015464
prediction of prostate cancer	Disease@D011471
npc tumour	Disease@D009369
tuberous sclerosis complex tumor	Disease@D014402
tubs	Disease@D000230
signet ring cell carcinomas	Disease@D018279
sigs	Disease@D018279
autosomal dominant infantile myofibromatosis	Disease@C562978
vascular sclerosis	Disease@D014652
large tumor	Disease@D009369
colorectal inflammation	Disease@D015179
chronic colonic inflammations	Disease@D007249
tils in glioblastomas	Disease@D005909
cervical intraepithelial neoplasia ii/iii and cervical cancer	Disease@D002583
cin ii/iii or cervical cancer	Disease@D002583
cholangiocarcinoma (cc) and chondrosarcoma	Disease@D018281
enteropathy-associated t-cell lymphomas	Disease@D016399
eatl	Disease@D016399
indolent behavior	Disease@D001523
crypt hyperplasia	Disease@D006965
diffuse large b cell tumors	Disease@D016403
uniparental disomy/cn-loh	Disease@D024182
pennsylvania cancer	Disease@D009369
chronic lymphocytic leukaemia and trisomy 12	Disease@D015461
sunburn episodes	Disease@D013471
mitotic arrest deficient-like 1	Disease@D006323
deficiency of breast cancer	Disease@D001943
snmm	Disease@D008545
cancer hallmarks	Disease@D009369
arrest of tumor	Disease@D009369
skin basal cell carcinoma	Disease@D002280
factors ataxia telangiectasia	Disease@D001260
t-lineage lymphomas	Disease@D016399
